courseID,enrollCode,days,time,loction
WRIT 105C,MOORE K C,T R,12:30pm - 1:45pm,HSSB 1223
WRIT 105CW,WALLING O W,M W,11:00am - 12:15pm,PHELP1518
WRIT 105CW,PATTERSON K A,T R,11:00am - 12:15pm,PHELP1518
WRIT 105M,FANCHER P J,M W,2:00pm - 3:15pm,SSMS 1005
WRIT 105M,FANCHER P J,M W,3:30pm - 4:45pm,SSMS 1005
WRIT 105M,FRANK D M,T R,3:30pm - 4:45pm,BUCHN1934
WRIT 105P,SMITH K A,M W,11:00am - 12:15pm,SSMS 1005
WRIT 105PD,CONVERSE C W,T R,9:30 am - 10:45am,HSSB 1214
WRIT 105PD,ELION L K,T R,12:30pm - 1:45pm,PHELP1530
WRIT 105PS,HANSON J L,T R,12:30pm - 1:45pm,SH 1432
WRIT 105R,SAMUELS R D,M W,11:00am - 12:15pm,LSB 1101
WRIT 105R,WARWICK N L,M W,3:30pm - 4:45pm,LSB 1101
WRIT 105R,SAMUELS R D,M W,2:00pm - 3:15pm,LSB 1101
WRIT 105R,SAMUELS R D,M W,12:30pm - 1:45pm,LSB 1101
WRIT 105S,PROPEN A D,M W,9:30 am - 10:45am,SSMS 1005
WRIT 105SW,LUNSFORD K J,T R,12:30pm - 1:45pm,SSMS 1007
WRIT 107A,JOHNSON J K,M W,12:30pm - 1:45pm,SSMS 1005
WRIT 107B,EK A A,T R,11:00am - 12:15pm,HSSB 1207
WRIT 107B,GENOVA G L,M W,2:00pm - 3:15pm,GIRV 2127
WRIT 107B,MCHUGH P,M W,12:30pm - 1:45pm,HSSB 1207
WRIT 107B,KRUT R M,T R,8:00 am - 9:15 am,HSSB 1206
WRIT 107B,MURTI-HALI D,T R,11:00am - 12:15pm,BUCHN1934
WRIT 107B,MURTI-HALI D,T R,9:30 am - 10:45am,BUCHN1934
WRIT 107EP,KRYDER E A,T R,11:00am - 12:15pm,PHELP1529
WRIT 107G,MURTI-HALI D,T R,8:00 am - 9:15 am,BUCHN1934
WRIT 107G,HANSON J L,T R,3:30pm - 4:45pm,LSB 1101
WRIT 107J,KRUVAND M,T R,3:30pm - 4:45pm,PHELP1517
WRIT 107J,MIZRAHI J L,T R,11:00am - 12:15pm,SSMS 1007
WRIT 107J,HIRSCH S A,T R,9:30 am - 10:45am,SSMS 1005
WRIT 107J,MORRIS N S,T R,11:00am - 12:15pm,SH 1432
WRIT 107L,DONELAN J H,M W,12:30pm - 1:45pm,HSSB 1227
WRIT 107M,WHITTET E O,M W,8:00 am - 9:15 am,PHELP1517
WRIT 107P,MIZRAHI J L,M W,12:30pm - 1:45pm,SSMS 1007
WRIT 107P,KRUVAND M,T R,12:30pm - 1:45pm,SSMS 1005
WRIT 107T,PROPEN A D,M W,8:00 am - 9:15 am,SSMS 1005
WRIT 109ED,DEAN C W,M W,8:00 am - 9:15 am,SSMS 1007
WRIT 109ED,MIELE I,T R,9:30 am - 10:45am,SSMS 1007
WRIT 109F,MOORE K C,T R,9:30 am - 10:45am,HSSB 1223
WRIT 109GS,BROWNING R,T R,2:00pm - 3:15pm,SSMS 1005
WRIT 109HP,MIZRAHI J L,M W,9:30 am - 10:45am,SSMS 1007
WRIT 109HP,HARRIS-MOORE,T R,12:30pm - 1:45pm,BUCHN1934
