courseID,enrollCode,days,time,loction
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,R,1:00pm - 3:50pm,BSIF 2112
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,R,4:00pm - 6:50pm,BSIF 2112
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,R,4:00pm - 6:50pm,BSIF 2211
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,F,1:00pm - 3:50pm,BSIF 2112
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,F,1:00pm - 3:50pm,BSIF 2211
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,R,7:00pm - 9:50pm,BSIF 2211
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,R,7:00pm - 9:50pm,BSIF 2112
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,F,9:00 am - 11:50am,BSIF 2112
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,T,4:00pm - 6:50pm,BSIF 2211
EEMB 2L,HILLIS G AEVEN T J||LATTO J G||NGUYEN A T||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||NGUYEN A T||EVEN T J||,T,4:00pm - 6:50pm,BSIF 2112
