courseID,enrollCode,days,time,loction
CMPTGCS 1B,T B A,M W,7:00pm - 8:50pm,CRST 143
CMPTGCS 1L,T B A,T,4:00pm - 5:50pm,CRST 143
CMPTGCS 10,T B A,F,1:00pm - 2:50pm,HFH 1132
CMPTGCS 20,T B A,T R,1:00pm - 2:50pm,CRST 143
CMPTGCS 130H,T B A,T R,11:00am - 12:15pm,CRST 143
