courseID,enrollCode,days,time,loction
CHEM 1B,PRICE S P,M W F,5:00pm - 5:50pm,CHEM 1179
CHEM 1B,KUNKEL B M,M W F,10:00am - 10:50am,CHEM 1179
CHEM 1B,BERNT C M,M W F,6:00pm - 6:50pm,CHEM 1179
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||,M,1:00pm - 4:50pm,PSB-N2637
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||,M,1:00pm - 4:50pm,PSB-N2638
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||,M,1:00pm - 4:50pm,PSB-N2653
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||,M,1:00pm - 4:50pm,PSB-N2654
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||,M,1:00pm - 4:50pm,PSB-N2664
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||,M,1:00pm - 4:50pm,PSB-N2666
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||,M,6:00pm - 9:50pm,PSB-N2637
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||,M,6:00pm - 9:50pm,PSB-N2638
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||,M,6:00pm - 9:50pm,PSB-N2653
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||,M,6:00pm - 9:50pm,PSB-N2654
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||,M,6:00pm - 9:50pm,PSB-N2664
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||,M,6:00pm - 9:50pm,PSB-N2666
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||,T,8:00 am - 11:50am,PSB-N2638
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||,T,8:00 am - 11:50am,PSB-N2654
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||,T,8:00 am - 11:50am,PSB-N2664
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||,T,8:00 am - 11:50am,PSB-N2666
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||,T,1:00pm - 4:50pm,PSB-N2638
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||,T,1:00pm - 4:50pm,PSB-N2653
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||,T,1:00pm - 4:50pm,PSB-N2654
CHEM 1BL,BERNT C MPENNEY D J||VAN KOPPEN P||BAEZA CINCO M||VAN KOPPEN P||DU Z||VAN KOPPEN P||WANG S X||VAN KOPPEN P||MCRAE S D||VAN KOPPEN P||WILLIAMS A K||VAN KOPPEN P||SUN J||VAN KOPPEN P||DIXON A L||VAN KOPPEN P||HUANG SUNZEYU||VAN KOPPEN P||LIU XIKUN||VAN KOPPEN P||HEINRICH S E||VAN KOPPEN P||O'NEILL E L||VAN KOPPEN P||WANG S X||VAN KOPPEN P||HU Y||VAN KOPPEN P||ROSENTHAL K D||VAN KOPPEN P||BLANKENSHIP J||VAN KOPPEN P||LEE YU-HSUAN||VAN KOPPEN P||PROKOPOVICH D||VAN KOPPEN P||MAKRIS C L||VAN KOPPEN P||MATTEJAT M R||VAN KOPPEN P||,T,1:00pm - 4:50pm,PSB-N2664
