subjectName,courseID,lecOrSection,enrollCode,days,time,location
Computing(CreativeStudies),CMPTGCS 10,1,T B A,F,1:00pm - 2:50pm,HFH 1132
Computing(CreativeStudies),CMPTGCS 20,1,T B A,T R,1:00pm - 2:50pm,CRST 143
Computing(CreativeStudies),CMPTGCS 130H,1,T B A,T R,11:00am - 12:15pm,CRST 143
CounselingClinicalSchoolPsychology,CNCSP 97,1,JIMERSON S R,W,2:00pm - 3:50pm,ED 1213
CounselingClinicalSchoolPsychology,CNCSP 97,1,JIMERSON S R,W,4:00pm - 5:50pm,ED 1213
CounselingClinicalSchoolPsychology,CNCSP 97,1,DOWDY E T,R,4:00pm - 5:50pm,ED 4205
CounselingClinicalSchoolPsychology,CNCSP 99,1,T B A,,,T B A
CounselingClinicalSchoolPsychology,CNCSP 99RA,1,T B A,,,T B A
CounselingClinicalSchoolPsychology,CNCSP 101,1,VERNON T W,M W,3:30pm - 4:45pm,EMBARHALL
CounselingClinicalSchoolPsychology,CNCSP 101,0,09498,W,5:00pm - 5:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 101,0,09506,W,6:00pm - 6:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 101,0,09514,R,9:00 am - 9:50 am,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09522,R,10:00am - 10:50am,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09530,R,11:00am - 11:50am,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09548,R,12:00pm - 12:50pm,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09555,R,1:00pm - 1:50pm,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09563,R,2:00pm - 2:50pm,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09571,R,3:00pm - 3:50pm,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09589,R,4:00pm - 4:50pm,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09597,R,5:00pm - 5:50pm,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 101,0,09605,R,6:00pm - 6:50pm,ED 1201
CounselingClinicalSchoolPsychology,CNCSP 110,1,MORGAN M L,T R,2:00pm - 3:15pm,BUCHN1910
CounselingClinicalSchoolPsychology,CNCSP 110,0,09621,T,4:00pm - 4:50pm,ED 1203
CounselingClinicalSchoolPsychology,CNCSP 110,0,09639,T,5:00pm - 5:50pm,ED 1203
CounselingClinicalSchoolPsychology,CNCSP 110,0,09647,T,6:00pm - 6:50pm,ED 1203
CounselingClinicalSchoolPsychology,CNCSP 110,0,09654,T,7:00pm - 7:50pm,ED 1203
CounselingClinicalSchoolPsychology,CNCSP 110,0,09662,T,6:00pm - 6:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 110,0,09670,T,7:00pm - 7:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 110,0,57349,R,4:00pm - 4:50pm,ED 1203
CounselingClinicalSchoolPsychology,CNCSP 110,0,57356,R,5:00pm - 5:50pm,ED 1203
CounselingClinicalSchoolPsychology,CNCSP 110,0,57364,R,6:00pm - 6:50pm,ED 1203
CounselingClinicalSchoolPsychology,CNCSP 110,0,57372,R,7:00pm - 7:50pm,ED 1203
CounselingClinicalSchoolPsychology,CNCSP 110,0,57380,R,6:00pm - 6:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 110,0,57398,R,7:00pm - 7:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 114,1,FELIX E D,T R,2:00pm - 3:15pm,EMBARHALL
CounselingClinicalSchoolPsychology,CNCSP 114,0,09696,T,4:00pm - 4:50pm,ED 1205
CounselingClinicalSchoolPsychology,CNCSP 114,0,09704,T,5:00pm - 5:50pm,ED 1205
CounselingClinicalSchoolPsychology,CNCSP 114,0,09712,T,6:00pm - 6:50pm,ED 1205
CounselingClinicalSchoolPsychology,CNCSP 114,0,09720,T,7:00pm - 7:50pm,ED 1205
CounselingClinicalSchoolPsychology,CNCSP 114,0,09738,T,4:00pm - 4:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 114,0,09746,T,5:00pm - 5:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 114,0,57620,R,4:00pm - 4:50pm,ED 1205
CounselingClinicalSchoolPsychology,CNCSP 114,0,57638,R,5:00pm - 5:50pm,ED 1205
CounselingClinicalSchoolPsychology,CNCSP 114,0,57646,R,6:00pm - 6:50pm,ED 1205
CounselingClinicalSchoolPsychology,CNCSP 114,0,57653,R,7:00pm - 7:50pm,ED 1205
CounselingClinicalSchoolPsychology,CNCSP 114,0,57661,R,4:00pm - 4:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 114,0,57679,R,5:00pm - 5:50pm,ED 1207
CounselingClinicalSchoolPsychology,CNCSP 197,1,JIMERSON S R,W,2:00pm - 3:50pm,ED 1213
CounselingClinicalSchoolPsychology,CNCSP 197,1,JIMERSON S R,W,4:00pm - 5:50pm,ED 1213
CounselingClinicalSchoolPsychology,CNCSP 197,1,DOWDY E T,R,4:00pm - 5:50pm,ED 4205
CounselingClinicalSchoolPsychology,CNCSP 197,1,VERNON T W,,,T B A
CounselingClinicalSchoolPsychology,CNCSP 197,1,YANG C,F,12:00pm - 12:50pm,ED 1217
CounselingClinicalSchoolPsychology,CNCSP 199,1,T B A,,,T B A
CounselingClinicalSchoolPsychology,CNCSP 199RA,1,T B A,,,T B A
Dance,DANCE 42D,1,MOSELEY D,T R,11:00am - 12:15pm,TD-W 1501
Dance,DANCE 42E,1,MOSELEY D,M W,11:00am - 12:15pm,TD-W 1501
Dance,DANCE 43A,1,HAYNES R M,T R,9:30 am - 10:45am,HSSB 1151
Dance,DANCE 43B,1,HAYNES R M,T R,11:00am - 12:15pm,HSSB 1151
Dance,DANCE 45,1,PRESS C M,M W F,10:00am - 10:50am,IV THEA1
Dance,DANCE 46,1,WHITED B S,T R,12:30pm - 1:45pm,HSSB 1151
Dance,DANCE 47B,1,MARTINS N C,M W F,2:00pm - 3:15pm,HSSB 1151
Dance,DANCE 47B,1,MOSELEY D,T R,9:00 am - 10:50am,TD-W 1501
Dance,DANCE 47E,1,MARTINS N C,M W F,12:30pm - 1:45pm,TD-W 1501
Dance,DANCE 47E,1,MOSELEY D,T R,9:00 am - 10:50am,TD-W 1501
Dance,DANCE 50,1,PILAFIAN C,T R,11:00am - 12:50pm,HSSB 1151
Dance,DANCE 56B,1,COLAHAN N,M W F,11:00am - 12:15pm,HSSB 1135
Dance,DANCE 56B,1,COLAHAN N,T R,1:00pm - 2:50pm,HSSB 1135
Dance,DANCE 56E,1,PILAFIAN C,M W F,9:30 am - 10:45am,
Dance,DANCE 56E,1,COLAHAN N,T R,9:00 am - 10:50am,HSSB 1135
Dance,DANCE 99,1,T B A,,,T B A
Dance,DANCE 145E,1,SCHWAN A H,T R,9:00 am - 10:50am,HSSB 1105
Dance,DANCE 147B,1,HUSTON V G,M W F,3:30pm - 4:45pm,TD-W 1501
Dance,DANCE 147E,1,HUSTON V G,M W F,9:30 am - 10:45am,HSSB 1151
Dance,DANCE 147PB,1,HUSTON V G,T R,1:00pm - 2:50pm,TD-W 1501
Dance,DANCE 149,1,T B A,,,T B A
Dance,DANCE 151B,1,PILAFIAN C,M W,11:00am - 12:50pm,HSSB 1151
Dance,DANCE 156B,1,PILAFIAN C,M W F,9:30 am - 10:45am,HSSB 1135
Dance,DANCE 156B,1,COLAHAN N,T R,9:00 am - 10:50am,HSSB 1135
Dance,DANCE 156B,1,COLAHAN N,M W F,2:00pm - 3:15pm,HSSB 1135
Dance,DANCE 156B,1,WHITED B S,T R,3:00pm - 4:50pm,HSSB 1135
Dance,DANCE 156E,1,COLAHAN N,M W F,2:00pm - 3:15pm,HSSB 1135
Dance,DANCE 156E,1,WHITED B S,T R,3:00pm - 4:50pm,HSSB 1135
Dance,DANCE 171,1,MCKENZIE N,T R,11:00am - 12:50pm,TD-W 1502
Dance,DANCE 186,1,MCCARTHY C R,R,5:00pm - 7:00pm,HSSB 1105
Dance,DANCE 190,1,MOSELEY D,M W F,3:30pm - 4:45pm,HSSB 1135
Dance,DANCE 191,1,T B A,,,T B A
Dance,DANCE 193H,1,T B A,,,T B A
Dance,DANCE 193HB,1,T B A,,,T B A
Dance,DANCE 194,1,MARTINS N C,M W F,9:30 am - 10:45am,TD-W 1501
Dance,DANCE 194,1,SCHWAN A H,T R,11:00am - 12:50pm,TD-W 2517
Dance,DANCE 199,1,T B A,,,T B A
EarthScience,EARTH 2,1,EILON Z C,M W,3:30pm - 4:45pm,LSB 1001
EarthScience,EARTH 2,0,11700,T,10:00am - 11:50am,PSB-S2724
EarthScience,EARTH 2,0,11718,T,12:00pm - 1:50pm,PSB-S2724
EarthScience,EARTH 2,0,11726,T,2:00pm - 3:50pm,PSB-S2724
EarthScience,EARTH 2,0,11734,T,4:00pm - 5:50pm,PSB-S2724
EarthScience,EARTH 2,0,11742,W,9:00 am - 10:50am,PSB-S2724
EarthScience,EARTH 2,0,11759,W,11:00am - 12:50pm,PSB-S2724
EarthScience,EARTH 2,0,62398,R,9:00 am - 10:50am,PSB-S2724
EarthScience,EARTH 2,0,62406,R,11:00am - 12:50pm,PSB-S2724
EarthScience,EARTH 4,1,LISIECKI L E,M W F,10:00am - 10:50am,BUCHN1910
EarthScience,EARTH 4,0,11809,M,3:00pm - 3:50pm,PSB-S2712
EarthScience,EARTH 4,0,11817,M,4:00pm - 4:50pm,PSB-S2712
EarthScience,EARTH 4,0,11825,T,11:00am - 11:50am,PSB-S2711
EarthScience,EARTH 4,0,11833,T,12:00pm - 12:50pm,PSB-S2711
EarthScience,EARTH 4,0,11841,W,3:00pm - 3:50pm,PSB-S2712
EarthScience,EARTH 4,0,11858,W,4:00pm - 4:50pm,PSB-S2712
EarthScience,EARTH 4,0,11866,R,5:00pm - 5:50pm,PSB-S2712
EarthScience,EARTH 4,0,11874,W,5:00pm - 5:50pm,PSB-S2712
EarthScience,EARTH 4,0,11882,R,4:00pm - 4:50pm,PSB-S2712
EarthScience,EARTH 4,0,62414,T,1:00pm - 1:50pm,PSB-S2712
EarthScience,EARTH 4,0,62422,R,6:00pm - 6:50pm,PSB-S2712
EarthScience,EARTH 4,1,DE JONG M T,T R,5:00pm - 6:15pm,PHELP3515
EarthScience,EARTH 4,0,65821,W,4:00pm - 4:50pm,WEBB 1025
EarthScience,EARTH 4,0,65839,W,5:00pm - 5:50pm,WEBB 1025
EarthScience,EARTH 4,0,74377,W,3:00pm - 3:50pm,WEBB 1025
EarthScience,EARTH 7,1,LUNA D A,T R,3:30pm - 4:45pm,BUCHN1910
EarthScience,EARTH 7,0,11908,T,9:00 am - 9:50 am,PSB-S2725
EarthScience,EARTH 7,0,11916,T,10:00am - 10:50am,PSB-S2725
EarthScience,EARTH 7,0,11924,T,11:00am - 11:50am,PSB-S2725
EarthScience,EARTH 7,0,11932,T,12:00pm - 12:50pm,PSB-S2725
EarthScience,EARTH 7,0,11940,W,9:00 am - 9:50 am,PSB-S2725
EarthScience,EARTH 7,0,11957,W,10:00am - 10:50am,PSB-S2725
EarthScience,EARTH 7,0,11965,W,11:00am - 11:50am,PSB-S2725
EarthScience,EARTH 7,0,11973,W,12:00pm - 12:50pm,PSB-S2725
EarthScience,EARTH 7,0,11981,W,1:00pm - 1:50pm,PSB-S2725
EarthScience,EARTH 7,0,11999,R,9:00 am - 9:50 am,PSB-S2725
EarthScience,EARTH 7,0,12005,R,10:00am - 10:50am,PSB-S2725
EarthScience,EARTH 9,1,JI C,M W,3:30pm - 4:45pm,PHELP1260
EarthScience,EARTH 9,0,12062,T,9:00 am - 9:50 am,PSB-S2712
EarthScience,EARTH 9,0,12070,W,12:00pm - 12:50pm,PSB-S2712
EarthScience,EARTH 9,0,12088,R,10:00am - 10:50am,PSB-S2712
EarthScience,EARTH 20,1,JACKSON M G,M W,3:30pm - 4:45pm,BUCHN1910
EarthScience,EARTH 20,0,12229,M,11:00am - 11:50am,PSB-S2712
EarthScience,EARTH 20,0,12237,M,12:00pm - 12:50pm,PSB-S2712
EarthScience,EARTH 20,0,12245,T,3:00pm - 3:50pm,PSB-S2712
EarthScience,EARTH 20,0,12252,T,4:00pm - 4:50pm,PSB-S2712
EarthScience,EARTH 20,0,12260,T,5:00pm - 5:50pm,PSB-S2712
EarthScience,EARTH 20,0,12278,T,6:00pm - 6:50pm,PSB-S2712
EarthScience,EARTH 20,0,12286,R,11:00am - 11:50am,PSB-S2711
EarthScience,EARTH 20,0,12294,R,12:00pm - 12:50pm,PSB-S2711
EarthScience,EARTH 20,0,12302,F,9:00 am - 9:50 am,PSB-S2712
EarthScience,EARTH 20,0,12310,F,11:00am - 11:50am,PSB-S2712
EarthScience,EARTH 20,0,12328,F,10:00am - 10:50am,PSB-S2712
EarthScience,EARTH 30,1,AWRAMIK S M,T R,8:00 am - 9:15 am,PHELP1260
EarthScience,EARTH 30,0,12344,W,2:00pm - 2:50pm,PSB-S2725
EarthScience,EARTH 30,0,12351,W,3:00pm - 3:50pm,PSB-S2725
EarthScience,EARTH 30,0,12369,R,12:00pm - 12:50pm,PSB-S2725
EarthScience,EARTH 30H,1,AWRAMIK S M,,,T B A
EarthScience,EARTH 98,1,T B A,,,T B A
EarthScience,EARTH 99,1,T B A,,,T B A
EarthScience,EARTH 103,1,GANS P B,T R,11:00am - 12:15pm,PSB-S2712
EarthScience,EARTH 103,0,12419,F,1:00pm - 3:50pm,PSB-S2711
EarthScience,EARTH 105,1,LEA D W,M W,11:00am - 12:15pm,BIOEN1001
EarthScience,EARTH 105,0,12435,T,2:00pm - 2:50pm,WEBB 1025
EarthScience,EARTH 105,0,12443,T,1:00pm - 1:50pm,WEBB 1025
EarthScience,EARTH 105,0,12450,R,9:00 am - 9:50 am,WEBB 1025
EarthScience,EARTH 111,1,TIFFNEY B H,T R,12:30pm - 1:45pm,WEBB 1100
EarthScience,EARTH 111L,1,TIFFNEY B H||WOLTZ C R||EVERETT C J||,T R,2:00pm - 4:50pm,PSB-S2725
EarthScience,EARTH 115,1,RIOUX M E,M W,2:00pm - 3:15pm,PSB-S2711
EarthScience,EARTH 115,0,12526,M,3:30pm - 7:30pm,PSB-S2711
EarthScience,EARTH 115,0,73528,W,3:30pm - 7:30pm,PSB-S2711
EarthScience,EARTH 121,1,T B A,T R,9:30 am - 10:45am,HFH 1104
EarthScience,EARTH 121,0,12559,R,11:00am - 11:50am,GIRV 2124
EarthScience,EARTH 121,0,12567,R,12:00pm - 12:50pm,PHELP3523
EarthScience,EARTH 121,0,12575,R,2:00pm - 2:50pm,SH 1609
EarthScience,EARTH 121,0,12583,R,5:00pm - 5:50pm,SH 1430
EarthScience,EARTH 121,0,12591,F,9:00 am - 9:50 am,HSSB 1233
EarthScience,EARTH 121,0,12609,F,10:00am - 10:50am,NH 1109
EarthScience,EARTH 121,0,12617,F,11:00am - 11:50am,NH 1111
EarthScience,EARTH 121,0,12625,F,12:00pm - 12:50pm,PHELP2532
EarthScience,EARTH 124I,1,WELDEAB S,T R,3:30pm - 4:45pm,WEBB 1025
EarthScience,EARTH 124I,0,12674,W,1:00pm - 1:50pm,WEBB 1025
EarthScience,EARTH 131,1,MATOZA R S||ANDERSON A K||,M W,2:00pm - 2:50pm,WEBB 1025
EarthScience,EARTH 131,0,,F,2:00pm - 2:50pm,WEBB 1015
EarthScience,EARTH 134,1,TANIMOTO T,M W,9:30 am - 10:45am,PSB-S2712
EarthScience,EARTH 134,0,12690,F,9:00 am - 10:50am,WEBB 1015
EarthScience,EARTH 134,0,12708,F,11:00am - 12:50pm,WEBB 1015
EarthScience,EARTH 155,1,HACKER B R,W,5:00pm - 7:50pm,WEBB 1030A
EarthScience,EARTH 155,0,53256,,,T B A
EarthScience,EARTH 160,1,WYSS A R,R,2:00pm - 3:15pm,WEBB 1100
EarthScience,EARTH 173,1,LOAICIGA H,T R,9:30 am - 10:45am,ELLSN3621
EarthScience,EARTH 173,0,12732,T,6:00pm - 7:50pm,ELLSN3620
EarthScience,EARTH 173,0,12740,R,5:00pm - 6:50pm,ELLSN3620
EarthScience,EARTH 187,1,T B A,,,T B A
EarthScience,EARTH 190,1,T B A,,,T B A
EarthScience,EARTH 192,1,T B A,,,T B A
EarthScience,EARTH 194DL,1,LUNA D A,T R,11:00am - 12:15pm,WEBB 1025
EarthScience,EARTH 194DL,1,LUNA D A,,,T B A
EarthScience,EARTH 195H,1,T B A,,,T B A
EarthScience,EARTH 196HA,1,T B A,,,T B A
EarthScience,EARTH 196HB,1,T B A,,,T B A
EarthScience,EARTH 196HC,1,T B A,,,T B A
EarthScience,EARTH 198,1,T B A,,,T B A
EarthScience,EARTH 199,1,T B A,,,T B A
EarthScience,EARTH 199RA,1,T B A,,,T B A
EastAsianCulturalStudies,EACS 4A,1,STEAVU-BALINT||RAMBELLI F||,T R,3:30pm - 4:45pm,EMBARHALL
EastAsianCulturalStudies,EACS 4A,0,11247,M,2:00pm - 2:50pm,BUCHN1934
EastAsianCulturalStudies,EACS 4A,0,11254,M,3:00pm - 3:50pm,HSSB 4202
EastAsianCulturalStudies,EACS 4A,0,11262,M,4:00pm - 4:50pm,HSSB 3201
EastAsianCulturalStudies,EACS 4A,0,11270,T,12:00pm - 12:50pm,HSSB 2252
EastAsianCulturalStudies,EACS 4A,0,11288,T,10:00am - 10:50am,GIRV 2115
EastAsianCulturalStudies,EACS 4A,0,11296,T,11:00am - 11:50am,PHELP2514
EastAsianCulturalStudies,EACS 4A,0,11304,R,10:00am - 10:50am,HSSB 2252
EastAsianCulturalStudies,EACS 4A,0,11312,R,11:00am - 11:50am,HSSB 1231
EastAsianCulturalStudies,EACS 4A,0,11320,R,12:00pm - 12:50pm,HSSB 2252
EastAsianCulturalStudies,EACS 4A,0,11338,W,8:00 am - 8:50 am,HSSB 3202
EastAsianCulturalStudies,EACS 4A,0,11346,W,9:00 am - 9:50 am,HSSB 3202
EastAsianCulturalStudies,EACS 4A,0,11353,W,11:00am - 11:50am,HSSB 2252
EastAsianCulturalStudies,EACS 5,1,HILLIS G A,T R,11:00am - 12:15pm,LSB 1001
EastAsianCulturalStudies,EACS 5,0,11437,W,8:00 am - 8:50 am,HSSB 2252
EastAsianCulturalStudies,EACS 5,0,11445,W,9:00 am - 9:50 am,HSSB 2252
EastAsianCulturalStudies,EACS 5,0,11452,W,10:00am - 10:50am,HSSB 2252
EastAsianCulturalStudies,EACS 5,0,11460,R,1:00pm - 1:50pm,HSSB 2252
EastAsianCulturalStudies,EACS 5,0,11478,R,2:00pm - 2:50pm,HSSB 2252
EastAsianCulturalStudies,EACS 5,0,11486,F,8:00 am - 8:50 am,HSSB 1233
EastAsianCulturalStudies,EACS 5,0,11494,F,9:00 am - 9:50 am,HSSB 3041
EastAsianCulturalStudies,EACS 5,0,11502,F,10:00am - 10:50am,HSSB 3041
EcologyEvolution&MarineBiology,EEMB 2,1,EVEN T J||LATTO J G||NGUYEN A T||,T R,11:00am - 12:15pm,CAMPBHALL
EcologyEvolution&MarineBiology,EEMB 2,0,,T R,11:00am - 12:15pm,BUCHN1910
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,8:00 am - 10:50am,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,8:00 am - 10:50am,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,1:00pm - 3:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,1:00pm - 3:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,7:00pm - 9:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,7:00pm - 9:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,9:00 am - 11:50am,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,9:00 am - 11:50am,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,1:00pm - 3:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,1:00pm - 3:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,7:00pm - 9:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,7:00pm - 9:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,8:00 am - 10:50am,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,8:00 am - 10:50am,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,1:00pm - 3:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,1:00pm - 3:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,4:00pm - 6:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,4:00pm - 6:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,1:00pm - 3:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,1:00pm - 3:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,7:00pm - 9:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,7:00pm - 9:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,9:00 am - 11:50am,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,4:00pm - 6:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,4:00pm - 6:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,9:00 am - 11:50am,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,4:00pm - 6:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,4:00pm - 6:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,4:00pm - 6:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,4:00pm - 6:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,7:00pm - 9:50pm,BSIF 2211
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,7:00pm - 9:50pm,BSIF 2112
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,8:00 am - 10:50am,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,1:00pm - 3:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,4:00pm - 6:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,T,7:00pm - 9:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,9:00 am - 11:50am,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,1:00pm - 3:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,4:00pm - 6:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,W,7:00pm - 9:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,8:00 am - 10:50am,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,1:00pm - 3:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,4:00pm - 6:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,R,7:00pm - 9:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,9:00 am - 11:50am,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2L,1,NGUYEN A T||EVEN T J||,F,1:00pm - 3:50pm,LSB 1007
EcologyEvolution&MarineBiology,EEMB 2Z,1,EVEN T J||LATTO J G||NGUYEN A T||,T R,11:00am - 12:15pm,CAMPBHALL
EcologyEvolution&MarineBiology,EEMB 2Z,0,,T R,11:00am - 12:15pm,BUCHN1910
EcologyEvolution&MarineBiology,EEMB 7,1,SHAHANDEH M P,M W F,1:00pm - 1:50pm,BUCHN1910
EcologyEvolution&MarineBiology,EEMB 84,1,T B A,,,T B A
EcologyEvolution&MarineBiology,EEMB 92,1,T B A,,,T B A
EcologyEvolution&MarineBiology,EEMB 96,1,CHAPMAN D J,W,9:00 am - 11:50am,HARDR1035
EcologyEvolution&MarineBiology,EEMB 98,1,T B A,,,T B A
EcologyEvolution&MarineBiology,EEMB 99,1,T B A,,,T B A
EcologyEvolution&MarineBiology,EEMB 111,1,KURIS A M,M W F,10:00am - 10:50am,BUCHN1920
EcologyEvolution&MarineBiology,EEMB 111,0,17640,T R,10:00am - 12:50pm,BSIF 1239
EcologyEvolution&MarineBiology,EEMB 111,0,17657,T R,2:00pm - 4:50pm,BSIF 1239
EcologyEvolution&MarineBiology,EEMB 111,0,17665,T R,6:00pm - 8:50pm,BSIF 1239
EcologyEvolution&MarineBiology,EEMB 111,0,17673,W F,12:00pm - 2:50pm,BSIF 1239
EcologyEvolution&MarineBiology,EEMB 111,0,17681,W F,4:00pm - 6:50pm,BSIF 1239
EcologyEvolution&MarineBiology,EEMB 111H,1,KURIS A M,,,T B A
EcologyEvolution&MarineBiology,EEMB 127,1,PARK I W,M W,2:00pm - 3:15pm,LSB 1001
EcologyEvolution&MarineBiology,EEMB 127,0,17756,W,9:00 am - 9:50 am,PSY-E1806
EcologyEvolution&MarineBiology,EEMB 127,0,17764,W,10:00am - 10:50am,PSY-E1806
EcologyEvolution&MarineBiology,EEMB 127,0,17772,W,12:00pm - 12:50pm,PSY-E1806
EcologyEvolution&MarineBiology,EEMB 127,0,17780,W,11:00am - 11:50am,PSY-E1806
EcologyEvolution&MarineBiology,EEMB 127,0,17798,F,11:00am - 11:50am,PSY-E1805
EcologyEvolution&MarineBiology,EEMB 127,0,17806,F,12:00pm - 12:50pm,PSY-E1805
EcologyEvolution&MarineBiology,EEMB 127,0,17814,F,1:00pm - 1:50pm,PSY-E1805
EcologyEvolution&MarineBiology,EEMB 127,0,17822,F,10:00am - 10:50am,PSY-E1805
EcologyEvolution&MarineBiology,EEMB 129,1,HODGES S A,M W F,1:00pm - 1:50pm,BUCHN1940
EcologyEvolution&MarineBiology,EEMB 129,0,17848,F,11:00am - 11:50am,HSSB 1227
