courseID,enrollCode,days,time,loction
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||,R,8:00 am - 10:50am,BSIF 2112
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||,R,1:00pm - 3:50pm,BSIF 2211
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||,R,1:00pm - 3:50pm,BSIF 2112
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||,R,4:00pm - 6:50pm,BSIF 2112
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||,R,4:00pm - 6:50pm,BSIF 2211
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||,F,1:00pm - 3:50pm,BSIF 2112
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||,F,1:00pm - 3:50pm,BSIF 2211
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||,R,7:00pm - 9:50pm,BSIF 2211
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||VANDER ZEE D||,R,7:00pm - 9:50pm,BSIF 2112
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||VANDER ZEE D||NGUYEN A T||WILSON S K||,F,9:00 am - 11:50am,BSIF 2112
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||VANDER ZEE D||NGUYEN A T||WILSON S K||NGUYEN A T||CHUNG J||,T,4:00pm - 6:50pm,BSIF 2211
MCDB 1BL,BUEHNER T DFINKELSTEIN R||LOW S H||NGUYEN A T||GONZALEZ NINO||WILTON M B||NGUYEN A T||PICCIANI DE S||NGUYEN A T||WILSON S K||NGUYEN A T||PICCIANI DE S||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||CEDENO T H||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KLOPE M M||NGUYEN A T||LAPERRIERE S||NGUYEN A T||KONTTINEN O R||NGUYEN A T||MADEJSKA A A||NGUYEN A T||CEDENO T H||NGUYEN A T||LADD T M||NGUYEN A T||WILSON S K||NGUYEN A T||MADEJSKA A A||NGUYEN A T||ORELLANA C J||NGUYEN A T||VANDER ZEE D||NGUYEN A T||LADD T M||NGUYEN A T||VANDER ZEE D||NGUYEN A T||MANISCALCO M||NGUYEN A T||MIRSAFAVI R Y||NGUYEN A T||VANDER ZEE D||NGUYEN A T||WILSON S K||NGUYEN A T||CHUNG J||NGUYEN A T||KLOPE M M||,T,4:00pm - 6:50pm,BSIF 2112
