,subjectName,courseID,lecOrSection,proName,enrollCode,days,time,location
722,ComputerScience,CMPSC 4,1,KOC C K,,M W,3:30pm - 4:45pm,WEBB 1100
723,ComputerScience,CMPSC 4,0,KOC C K,8177,F,9:00 am - 9:50 am,PHELP3525
724,ComputerScience,CMPSC 4,0,KOC C K,8185,F,10:00am - 10:50am,PHELP3525
725,ComputerScience,CMPSC 4,0,KOC C K,8193,F,11:00am - 11:50am,PHELP3525
726,ComputerScience,CMPSC 8,1,MATNI Z A,,M W,9:30 am - 10:45am,CHEM 1171
727,ComputerScience,CMPSC 8,0,MATNI Z A,8227,T,1:00pm - 1:50pm,PHELP3525
728,ComputerScience,CMPSC 8,0,MATNI Z A,8235,T,2:00pm - 2:50pm,PHELP3525
729,ComputerScience,CMPSC 8,0,MATNI Z A,8243,T,3:00pm - 3:50pm,PHELP3525
730,ComputerScience,CMPSC 8,0,MATNI Z A,8250,T,4:00pm - 4:50pm,PHELP3525
731,ComputerScience,CMPSC 8,1,MIRZA D,,T R,2:00pm - 3:15pm,CHEM 1171
732,ComputerScience,CMPSC 8,0,MIRZA D,8276,W,9:00 am - 9:50 am,PHELP3525
733,ComputerScience,CMPSC 8,0,MIRZA D,8284,W,10:00am - 10:50am,PHELP3525
734,ComputerScience,CMPSC 8,0,MIRZA D,8292,W,11:00am - 11:50am,PHELP3525
735,ComputerScience,CMPSC 8,0,MIRZA D,8300,W,12:00pm - 12:50pm,PHELP3525
736,ComputerScience,CMPSC 16,1,KHARITONOVA Y,,T R,6:30pm - 7:45pm,HFH 1104
737,ComputerScience,CMPSC 16,0,KHARITONOVA Y,8326,W,1:00pm - 1:50pm,PHELP3525
738,ComputerScience,CMPSC 16,0,KHARITONOVA Y,8334,W,2:00pm - 2:50pm,PHELP3525
739,ComputerScience,CMPSC 16,0,KHARITONOVA Y,8342,W,3:00pm - 3:50pm,PHELP3525
740,ComputerScience,CMPSC 16,0,KHARITONOVA Y,8359,W,4:00pm - 4:50pm,PHELP3525
741,ComputerScience,CMPSC 16,1,KHARITONOVA Y,,T R,3:30pm - 4:45pm,PSYCH1924
742,ComputerScience,CMPSC 16,0,KHARITONOVA Y,8375,T,9:00 am - 9:50 am,PHELP3525
743,ComputerScience,CMPSC 16,0,KHARITONOVA Y,8383,T,10:00am - 10:50am,PHELP3525
744,ComputerScience,CMPSC 16,0,KHARITONOVA Y,8391,T,11:00am - 11:50am,PHELP3525
745,ComputerScience,CMPSC 16,0,KHARITONOVA Y,8409,T,12:00pm - 12:50pm,PHELP3525
746,ComputerScience,CMPSC 24,1,MIRZA D,,M W,2:00pm - 3:15pm,PSYCH1924
747,ComputerScience,CMPSC 24,0,MIRZA D,8425,M,9:00 am - 9:50 am,PHELP3525
748,ComputerScience,CMPSC 24,0,MIRZA D,8433,M,10:00am - 10:50am,PHELP3525
749,ComputerScience,CMPSC 24,0,MIRZA D,8441,M,11:00am - 11:50am,PHELP3525
750,ComputerScience,CMPSC 24,0,MIRZA D,8458,M,12:00pm - 12:50pm,PHELP3525
751,ComputerScience,CMPSC 32,1,WANG R K,,M W,9:30 am - 10:45am,PSYCH1924
752,ComputerScience,CMPSC 32,0,WANG R K,52878,M,1:00pm - 1:50pm,PHELP3525
753,ComputerScience,CMPSC 32,0,WANG R K,52886,M,2:00pm - 2:50pm,PHELP3525
754,ComputerScience,CMPSC 32,0,WANG R K,52894,M,3:00pm - 3:50pm,PHELP3525
755,ComputerScience,CMPSC 32,0,WANG R K,52902,M,4:00pm - 4:50pm,PHELP3525
756,ComputerScience,CMPSC 40,1,SU J,,T R,2:00pm - 3:15pm,PSYCH1924
757,ComputerScience,CMPSC 40,0,SU J,60988,F,9:00 am - 10:50am,PHELP1530
758,ComputerScience,CMPSC 40,0,SU J,63347,F,11:00am - 12:50pm,NH 1109
759,ComputerScience,CMPSC 40,0,SU J,63354,F,1:00pm - 2:50pm,PHELP1530
760,ComputerScience,CMPSC 40,0,SU J,63362,F,3:00pm - 4:50pm,PHELP1530
761,ComputerScience,CMPSC 48,1,CONRAD P T,,M W,2:00pm - 3:15pm,PHELP3526
762,ComputerScience,CMPSC 48,0,CONRAD P T,8516,R,4:00pm - 4:50pm,PHELP3525
763,ComputerScience,CMPSC 48,0,CONRAD P T,8524,R,5:00pm - 5:50pm,PHELP3525
764,ComputerScience,CMPSC 48,0,CONRAD P T,64196,R,6:00pm - 6:50pm,PHELP3525
765,ComputerScience,CMPSC 64,1,MATNI Z A,,T R,3:30pm - 4:45pm,GIRV 2128
766,ComputerScience,CMPSC 64,0,MATNI Z A,8581,R,9:00 am - 9:50 am,PHELP3525
767,ComputerScience,CMPSC 64,0,MATNI Z A,8599,R,10:00am - 10:50am,PHELP3525
768,ComputerScience,CMPSC 64,0,MATNI Z A,8607,R,11:00am - 11:50am,PHELP3525
769,ComputerScience,CMPSC 99,1,T B A,,,,T B A
770,ComputerScience,CMPSC 111,1,GILBERT J R,,M W,9:30 am - 10:45am,PHELP3515
771,ComputerScience,CMPSC 111,0,GILBERT J R,54502,T,9:00 am - 9:50 am,NH 1109
772,ComputerScience,CMPSC 111,0,GILBERT J R,54510,T,10:00am - 10:50am,GIRV 2112
773,ComputerScience,CMPSC 130A,1,SURI S,,T R,12:30pm - 1:45pm,BUCHN1920
774,ComputerScience,CMPSC 130A,0,SURI S,8631,R,4:00pm - 4:50pm,387 1015
775,ComputerScience,CMPSC 130A,0,SURI S,8649,R,5:00pm - 5:50pm,387 1015
776,ComputerScience,CMPSC 130A,0,SURI S,60889,R,6:00pm - 6:50pm,GIRV 2115
777,ComputerScience,CMPSC 130B,1,LOKSHTANOV D,,M W,11:00am - 12:15pm,PSYCH1902
778,ComputerScience,CMPSC 130B,0,LOKSHTANOV D,8664,R,5:00pm - 5:50pm,387 1011
779,ComputerScience,CMPSC 130B,0,LOKSHTANOV D,8672,R,6:00pm - 6:50pm,GIRV 2112
780,ComputerScience,CMPSC 140,1,YANG T,,M W,12:30pm - 1:45pm,GIRV 2128
781,ComputerScience,CMPSC 140,0,YANG T,8698,F,12:00pm - 12:50pm,PHELP1445
782,ComputerScience,CMPSC 140,0,YANG T,8706,F,1:00pm - 1:50pm,PHELP1448
783,ComputerScience,CMPSC 154,1,KOC C K,,M W,12:30pm - 1:45pm,CHEM 1171
784,ComputerScience,CMPSC 154,0,KOC C K,8722,F,12:00pm - 12:50pm,PHELP3525
785,ComputerScience,CMPSC 154,0,KOC C K,8730,F,1:00pm - 1:50pm,PHELP3525
786,ComputerScience,CMPSC 154,0,KOC C K,55087,F,2:00pm - 2:50pm,PHELP3525
787,ComputerScience,CMPSC 165A,1,WANG YUXIANG,,T R,12:30pm - 1:45pm,GIRV 2128
788,ComputerScience,CMPSC 165A,0,WANG YUXIANG,8771,F,11:00am - 11:50am,PHELP1444
789,ComputerScience,CMPSC 165A,0,WANG YUXIANG,8789,F,12:00pm - 12:50pm,PHELP1444
790,ComputerScience,CMPSC 165B,1,DING YUFEI,,M W,11:00am - 12:15pm,BRDA 1640
791,ComputerScience,CMPSC 165B,0,DING YUFEI,54601,M,5:00pm - 5:50pm,GIRV 2129
792,ComputerScience,CMPSC 165B,0,DING YUFEI,54619,M,6:00pm - 6:50pm,GIRV 1116
793,ComputerScience,CMPSC 170,1,AGRAWAL D,,M W,2:00pm - 3:15pm,CHEM 1171
794,ComputerScience,CMPSC 170,0,AGRAWAL D,8813,F,11:00am - 11:50am,PHELP1440
795,ComputerScience,CMPSC 170,0,AGRAWAL D,8821,F,12:00pm - 12:50pm,PHELP1440
796,ComputerScience,CMPSC 170,0,AGRAWAL D,63313,F,1:00pm - 1:50pm,PHELP1444
797,ComputerScience,CMPSC 170,1,GUPTA T,,T R,11:00am - 12:15pm,PHELP2510
798,ComputerScience,CMPSC 170,0,GUPTA T,76695,W,6:00pm - 6:50pm,PHELP2510
799,ComputerScience,CMPSC 176B,1,ALMEROTH K C,,M W,2:00pm - 3:15pm,PHELP3515
800,ComputerScience,CMPSC 176B,0,ALMEROTH K C,8870,F,1:00pm - 1:50pm,GIRV 2129
801,ComputerScience,CMPSC 176B,0,ALMEROTH K C,8888,F,2:00pm - 2:50pm,387 1011
802,ComputerScience,CMPSC 181,1,WANG Y F,,M W,3:30pm - 4:45pm,BRDA 1640
803,ComputerScience,CMPSC 181,0,WANG Y F,8904,F,9:00 am - 9:50 am,GIRV 2129
804,ComputerScience,CMPSC 181,0,WANG Y F,8912,F,10:00am - 10:50am,387 1011
805,ComputerScience,CMPSC 189B,1,BULTAN T,,T,3:30pm - 5:50pm,ESB 1003
806,ComputerScience,CMPSC 189B,0,BULTAN T,8938,T,6:00pm - 6:50pm,ESB 1003
807,ComputerScience,CMPSC 190C,1,KRINTZ C,,M W,9:00 am - 10:50am,PHELP2510
808,ComputerScience,CMPSC 190J,1,MIRZA D,,F,3:30pm - 4:45pm,PHELP3526
809,ComputerScience,CMPSC 190J,0,MIRZA D,75994,,,T B A
810,ComputerScience,CMPSC 190J,0,MIRZA D,76000,M,1:00pm - 3:50pm,
811,ComputerScience,CMPSC 190J,0,MIRZA D,76018,T,9:00 am - 11:50am,
812,ComputerScience,CMPSC 190J,0,MIRZA D,76026,W,9:00 am - 11:50am,
813,ComputerScience,CMPSC 190J,0,MIRZA D,76034,W,1:00pm - 3:50pm,
814,ComputerScience,CMPSC 190J,0,MIRZA D,76042,R,5:00pm - 7:50pm,
815,ComputerScience,CMPSC 192,1,T B A,,,,T B A
816,ComputerScience,CMPSC 193,1,T B A,,,,T B A
817,ComputerScience,CMPSC 196,1,T B A,,,,T B A
818,ComputerScience,CMPSC 199,1,T B A,,,,T B A
819,Computing(CreativeStudies),CMPTGCS 1B,1,KARAORMAN M,,M W,7:00pm - 8:50pm,CRST 143
820,Computing(CreativeStudies),CMPTGCS 1L,1,CONRAD P T,,T,4:00pm - 5:50pm,CRST 143
821,Computing(CreativeStudies),CMPTGCS 10,1,CONRAD P T,,F,1:00pm - 2:50pm,HFH 1132
822,Computing(CreativeStudies),CMPTGCS 20,1,CONRAD P T,,T R,1:00pm - 2:50pm,CRST 143
823,Computing(CreativeStudies),CMPTGCS 130H,1,WANG R K,,T R,11:00am - 12:15pm,CRST 143
824,Computing(CreativeStudies),CMPTGCS 1B,1,T B A,,M W,7:00pm - 8:50pm,CRST 143
825,Computing(CreativeStudies),CMPTGCS 1L,1,T B A,,T,4:00pm - 5:50pm,CRST 143
826,Computing(CreativeStudies),CMPTGCS 10,1,T B A,,F,1:00pm - 2:50pm,HFH 1132
827,Computing(CreativeStudies),CMPTGCS 20,1,T B A,,T R,1:00pm - 2:50pm,CRST 143
828,Computing(CreativeStudies),CMPTGCS 130H,1,T B A,,T R,11:00am - 12:15pm,CRST 143
829,Counseling,Clinical,SchoolPsychology,CNCSP 97,1,JIMERSON S R,,W
830,Counseling,Clinical,SchoolPsychology,CNCSP 97,1,JIMERSON S R,,W
831,Counseling,Clinical,SchoolPsychology,CNCSP 97,1,DOWDY E T,,R
832,Counseling,Clinical,SchoolPsychology,CNCSP 99,1,T B A,,
833,Counseling,Clinical,SchoolPsychology,CNCSP 99RA,1,T B A,,
834,Counseling,Clinical,SchoolPsychology,CNCSP 101,1,VERNON T W,,M W
835,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9498,W
836,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9506,W
837,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9514,R
838,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9522,R
839,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9530,R
840,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9548,R
841,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9555,R
842,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9563,R
843,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9571,R
844,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9589,R
845,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9597,R
846,Counseling,Clinical,SchoolPsychology,CNCSP 101,0,VERNON T W,9605,R
847,Counseling,Clinical,SchoolPsychology,CNCSP 110,1,MORGAN M L,,T R
848,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,9621,T
849,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,9639,T
850,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,9647,T
851,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,9654,T
852,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,9662,T
853,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,9670,T
854,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,57349,R
855,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,57356,R
856,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,57364,R
857,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,57372,R
858,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,57380,R
859,Counseling,Clinical,SchoolPsychology,CNCSP 110,0,MORGAN M L,57398,R
860,Counseling,Clinical,SchoolPsychology,CNCSP 114,1,FELIX E D,,T R
861,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,9696,T
862,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,9704,T
863,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,9712,T
864,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,9720,T
865,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,9738,T
866,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,9746,T
867,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,57620,R
868,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,57638,R
869,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,57646,R
870,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,57653,R
871,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,57661,R
872,Counseling,Clinical,SchoolPsychology,CNCSP 114,0,FELIX E D,57679,R
873,Counseling,Clinical,SchoolPsychology,CNCSP 197,1,JIMERSON S R,,W
874,Counseling,Clinical,SchoolPsychology,CNCSP 197,1,JIMERSON S R,,W
875,Counseling,Clinical,SchoolPsychology,CNCSP 197,1,DOWDY E T,,R
876,Counseling,Clinical,SchoolPsychology,CNCSP 197,1,VERNON T W,,
877,Counseling,Clinical,SchoolPsychology,CNCSP 197,1,YANG C,,F
878,Counseling,Clinical,SchoolPsychology,CNCSP 199,1,T B A,,
879,Counseling,Clinical,SchoolPsychology,CNCSP 199RA,1,T B A,,
880,Dance,DANCE 42D,1,MOSELEY D,,T R,11:00am - 12:15pm,TD-W 1501
881,Dance,DANCE 42E,1,MOSELEY D,,M W,11:00am - 12:15pm,TD-W 1501
882,Dance,DANCE 43A,1,HAYNES R M,,T R,9:30 am - 10:45am,HSSB 1151
883,Dance,DANCE 43B,1,HAYNES R M,,T R,11:00am - 12:15pm,HSSB 1151
884,Dance,DANCE 45,1,PRESS C M,,M W F,10:00am - 10:50am,IV THEA1
885,Dance,DANCE 46,1,WHITED B S,,T R,12:30pm - 1:45pm,HSSB 1151
886,Dance,DANCE 47B,1,MARTINS N C,,M W F,2:00pm - 3:15pm,HSSB 1151
887,Dance,DANCE 47B,1,MOSELEY D,,T R,9:00 am - 10:50am,TD-W 1501
888,Dance,DANCE 47E,1,MARTINS N C,,M W F,12:30pm - 1:45pm,TD-W 1501
889,Dance,DANCE 47E,1,MOSELEY D,,T R,9:00 am - 10:50am,TD-W 1501
890,Dance,DANCE 50,1,PILAFIAN C,,T R,11:00am - 12:50pm,HSSB 1151
891,Dance,DANCE 56B,1,COLAHAN N,,M W F,11:00am - 12:15pm,HSSB 1135
892,Dance,DANCE 56B,1,COLAHAN N,,T R,1:00pm - 2:50pm,HSSB 1135
893,Dance,DANCE 56E,1,PILAFIAN C,,M W F,9:30 am - 10:45am,
894,Dance,DANCE 56E,1,COLAHAN N,,T R,9:00 am - 10:50am,HSSB 1135
895,Dance,DANCE 99,1,T B A,,,,T B A
896,Dance,DANCE 145E,1,SCHWAN A H,,T R,9:00 am - 10:50am,HSSB 1105
897,Dance,DANCE 147B,1,HUSTON V G,,M W F,3:30pm - 4:45pm,TD-W 1501
898,Dance,DANCE 147E,1,HUSTON V G,,M W F,9:30 am - 10:45am,HSSB 1151
899,Dance,DANCE 147PB,1,HUSTON V G,,T R,1:00pm - 2:50pm,TD-W 1501
900,Dance,DANCE 149,1,T B A,,,,T B A
901,Dance,DANCE 151B,1,PILAFIAN C,,M W,11:00am - 12:50pm,HSSB 1151
902,Dance,DANCE 156B,1,PILAFIAN C,,M W F,9:30 am - 10:45am,HSSB 1135
903,Dance,DANCE 156B,1,COLAHAN N,,T R,9:00 am - 10:50am,HSSB 1135
904,Dance,DANCE 156B,1,COLAHAN N,,M W F,2:00pm - 3:15pm,HSSB 1135
905,Dance,DANCE 156B,1,WHITED B S,,T R,3:00pm - 4:50pm,HSSB 1135
906,Dance,DANCE 156E,1,COLAHAN N,,M W F,2:00pm - 3:15pm,HSSB 1135
907,Dance,DANCE 156E,1,WHITED B S,,T R,3:00pm - 4:50pm,HSSB 1135
908,Dance,DANCE 171,1,MCKENZIE N,,T R,11:00am - 12:50pm,TD-W 1502
909,Dance,DANCE 186,1,MCCARTHY C R,,R,5:00pm - 7:00pm,HSSB 1105
910,Dance,DANCE 190,1,MOSELEY D,,M W F,3:30pm - 4:45pm,HSSB 1135
911,Dance,DANCE 191,1,T B A,,,,T B A
912,Dance,DANCE 193H,1,T B A,,,,T B A
913,Dance,DANCE 193HB,1,T B A,,,,T B A
914,Dance,DANCE 194,1,MARTINS N C,,M W F,9:30 am - 10:45am,TD-W 1501
915,Dance,DANCE 194,1,SCHWAN A H,,T R,11:00am - 12:50pm,TD-W 2517
916,Dance,DANCE 199,1,T B A,,,,T B A
917,EarthScience,EARTH 2,1,EILON Z C,,M W,3:30pm - 4:45pm,LSB 1001
918,EarthScience,EARTH 2,0,EILON Z C,11700,T,10:00am - 11:50am,PSB-S2724
919,EarthScience,EARTH 2,0,EILON Z C,11718,T,12:00pm - 1:50pm,PSB-S2724
920,EarthScience,EARTH 2,0,EILON Z C,11726,T,2:00pm - 3:50pm,PSB-S2724
921,EarthScience,EARTH 2,0,EILON Z C,11734,T,4:00pm - 5:50pm,PSB-S2724
922,EarthScience,EARTH 2,0,EILON Z C,11742,W,9:00 am - 10:50am,PSB-S2724
923,EarthScience,EARTH 2,0,EILON Z C,11759,W,11:00am - 12:50pm,PSB-S2724
924,EarthScience,EARTH 2,0,EILON Z C,62398,R,9:00 am - 10:50am,PSB-S2724
925,EarthScience,EARTH 2,0,EILON Z C,62406,R,11:00am - 12:50pm,PSB-S2724
926,EarthScience,EARTH 4,1,LISIECKI L E,,M W F,10:00am - 10:50am,BUCHN1910
927,EarthScience,EARTH 4,0,LISIECKI L E,11809,M,3:00pm - 3:50pm,PSB-S2712
928,EarthScience,EARTH 4,0,LISIECKI L E,11817,M,4:00pm - 4:50pm,PSB-S2712
929,EarthScience,EARTH 4,0,LISIECKI L E,11825,T,11:00am - 11:50am,PSB-S2711
930,EarthScience,EARTH 4,0,LISIECKI L E,11833,T,12:00pm - 12:50pm,PSB-S2711
931,EarthScience,EARTH 4,0,LISIECKI L E,11841,W,3:00pm - 3:50pm,PSB-S2712
932,EarthScience,EARTH 4,0,LISIECKI L E,11858,W,4:00pm - 4:50pm,PSB-S2712
933,EarthScience,EARTH 4,0,LISIECKI L E,11866,R,5:00pm - 5:50pm,PSB-S2712
934,EarthScience,EARTH 4,0,LISIECKI L E,11874,W,5:00pm - 5:50pm,PSB-S2712
935,EarthScience,EARTH 4,0,LISIECKI L E,11882,R,4:00pm - 4:50pm,PSB-S2712
936,EarthScience,EARTH 4,0,LISIECKI L E,62414,T,1:00pm - 1:50pm,PSB-S2712
937,EarthScience,EARTH 4,0,LISIECKI L E,62422,R,6:00pm - 6:50pm,PSB-S2712
938,EarthScience,EARTH 4,1,DE JONG M T,,T R,5:00pm - 6:15pm,PHELP3515
939,EarthScience,EARTH 4,0,DE JONG M T,65821,W,4:00pm - 4:50pm,WEBB 1025
940,EarthScience,EARTH 4,0,DE JONG M T,65839,W,5:00pm - 5:50pm,WEBB 1025
941,EarthScience,EARTH 4,0,DE JONG M T,74377,W,3:00pm - 3:50pm,WEBB 1025
942,EarthScience,EARTH 7,1,LUNA D A,,T R,3:30pm - 4:45pm,BUCHN1910
943,EarthScience,EARTH 7,0,LUNA D A,11908,T,9:00 am - 9:50 am,PSB-S2725
944,EarthScience,EARTH 7,0,LUNA D A,11916,T,10:00am - 10:50am,PSB-S2725
945,EarthScience,EARTH 7,0,LUNA D A,11924,T,11:00am - 11:50am,PSB-S2725
946,EarthScience,EARTH 7,0,LUNA D A,11932,T,12:00pm - 12:50pm,PSB-S2725
947,EarthScience,EARTH 7,0,LUNA D A,11940,W,9:00 am - 9:50 am,PSB-S2725
948,EarthScience,EARTH 7,0,LUNA D A,11957,W,10:00am - 10:50am,PSB-S2725
949,EarthScience,EARTH 7,0,LUNA D A,11965,W,11:00am - 11:50am,PSB-S2725
950,EarthScience,EARTH 7,0,LUNA D A,11973,W,12:00pm - 12:50pm,PSB-S2725
951,EarthScience,EARTH 7,0,LUNA D A,11981,W,1:00pm - 1:50pm,PSB-S2725
952,EarthScience,EARTH 7,0,LUNA D A,11999,R,9:00 am - 9:50 am,PSB-S2725
953,EarthScience,EARTH 7,0,LUNA D A,12005,R,10:00am - 10:50am,PSB-S2725
954,EarthScience,EARTH 9,1,JI C,,M W,3:30pm - 4:45pm,PHELP1260
955,EarthScience,EARTH 9,0,JI C,12062,T,9:00 am - 9:50 am,PSB-S2712
956,EarthScience,EARTH 9,0,JI C,12070,W,12:00pm - 12:50pm,PSB-S2712
957,EarthScience,EARTH 9,0,JI C,12088,R,10:00am - 10:50am,PSB-S2712
958,EarthScience,EARTH 20,1,JACKSON M G,,M W,3:30pm - 4:45pm,BUCHN1910
959,EarthScience,EARTH 20,0,JACKSON M G,12229,M,11:00am - 11:50am,PSB-S2712
960,EarthScience,EARTH 20,0,JACKSON M G,12237,M,12:00pm - 12:50pm,PSB-S2712
961,EarthScience,EARTH 20,0,JACKSON M G,12245,T,3:00pm - 3:50pm,PSB-S2712
962,EarthScience,EARTH 20,0,JACKSON M G,12252,T,4:00pm - 4:50pm,PSB-S2712
963,EarthScience,EARTH 20,0,JACKSON M G,12260,T,5:00pm - 5:50pm,PSB-S2712
964,EarthScience,EARTH 20,0,JACKSON M G,12278,T,6:00pm - 6:50pm,PSB-S2712
965,EarthScience,EARTH 20,0,JACKSON M G,12286,R,11:00am - 11:50am,PSB-S2711
966,EarthScience,EARTH 20,0,JACKSON M G,12294,R,12:00pm - 12:50pm,PSB-S2711
967,EarthScience,EARTH 20,0,JACKSON M G,12302,F,9:00 am - 9:50 am,PSB-S2712
968,EarthScience,EARTH 20,0,JACKSON M G,12310,F,11:00am - 11:50am,PSB-S2712
969,EarthScience,EARTH 20,0,JACKSON M G,12328,F,10:00am - 10:50am,PSB-S2712
970,EarthScience,EARTH 30,1,AWRAMIK S M,,T R,8:00 am - 9:15 am,PHELP1260
971,EarthScience,EARTH 30,0,AWRAMIK S M,12344,W,2:00pm - 2:50pm,PSB-S2725
972,EarthScience,EARTH 30,0,AWRAMIK S M,12351,W,3:00pm - 3:50pm,PSB-S2725
973,EarthScience,EARTH 30,0,AWRAMIK S M,12369,R,12:00pm - 12:50pm,PSB-S2725
974,EarthScience,EARTH 30H,1,AWRAMIK S M,,,,T B A
975,EarthScience,EARTH 98,1,T B A,,,,T B A
976,EarthScience,EARTH 99,1,T B A,,,,T B A
977,EarthScience,EARTH 103,1,GANS P B,,T R,11:00am - 12:15pm,PSB-S2712
978,EarthScience,EARTH 103,0,GANS P B,12419,F,1:00pm - 3:50pm,PSB-S2711
979,EarthScience,EARTH 105,1,LEA D W,,M W,11:00am - 12:15pm,BIOEN1001
980,EarthScience,EARTH 105,0,LEA D W,12435,T,2:00pm - 2:50pm,WEBB 1025
981,EarthScience,EARTH 105,0,LEA D W,12443,T,1:00pm - 1:50pm,WEBB 1025
982,EarthScience,EARTH 105,0,LEA D W,12450,R,9:00 am - 9:50 am,WEBB 1025
983,EarthScience,EARTH 111,1,TIFFNEY B H||MOORE J||,,T R,12:30pm - 1:45pm,WEBB 1100
984,EarthScience,EARTH 111L,1,TIFFNEY B H||WOLTZ C R||EVERETT C J||,,T R,2:00pm - 4:50pm,PSB-S2725
985,EarthScience,EARTH 115,1,RIOUX M E,,M W,2:00pm - 3:15pm,PSB-S2711
986,EarthScience,EARTH 115,0,RIOUX M E,12526,M,3:30pm - 7:30pm,PSB-S2711
987,EarthScience,EARTH 115,0,RIOUX M E,73528,W,3:30pm - 7:30pm,PSB-S2711
988,EarthScience,EARTH 121,1,T B A,,T R,9:30 am - 10:45am,HFH 1104
989,EarthScience,EARTH 121,0,T B A,12559,R,11:00am - 11:50am,GIRV 2124
990,EarthScience,EARTH 121,0,T B A,12567,R,12:00pm - 12:50pm,PHELP3523
991,EarthScience,EARTH 121,0,T B A,12575,R,2:00pm - 2:50pm,SH 1609
992,EarthScience,EARTH 121,0,T B A,12583,R,5:00pm - 5:50pm,SH 1430
993,EarthScience,EARTH 121,0,T B A,12591,F,9:00 am - 9:50 am,HSSB 1233
994,EarthScience,EARTH 121,0,T B A,12609,F,10:00am - 10:50am,NH 1109
995,EarthScience,EARTH 121,0,T B A,12617,F,11:00am - 11:50am,NH 1111
996,EarthScience,EARTH 121,0,T B A,12625,F,12:00pm - 12:50pm,PHELP2532
997,EarthScience,EARTH 124I,1,WELDEAB S,,T R,3:30pm - 4:45pm,WEBB 1025
998,EarthScience,EARTH 124I,0,WELDEAB S,12674,W,1:00pm - 1:50pm,WEBB 1025
999,EarthScience,EARTH 131,1,MATOZA R S||ANDERSON A K||,,M W,2:00pm - 2:50pm,WEBB 1025
1000,EarthScience,EARTH 131,0,MATOZA R S||ANDERSON A K||,,F,2:00pm - 2:50pm,WEBB 1015
1001,EarthScience,EARTH 134,1,TANIMOTO T,,M W,9:30 am - 10:45am,PSB-S2712
1002,EarthScience,EARTH 134,0,TANIMOTO T,12690,F,9:00 am - 10:50am,WEBB 1015
1003,EarthScience,EARTH 134,0,TANIMOTO T,12708,F,11:00am - 12:50pm,WEBB 1015
1004,EarthScience,EARTH 155,1,HACKER B R,,W,5:00pm - 7:50pm,WEBB 1030A
1005,EarthScience,EARTH 155,0,HACKER B R,53256,,,T B A
1006,EarthScience,EARTH 160,1,WYSS A R,,R,2:00pm - 3:15pm,WEBB 1100
1007,EarthScience,EARTH 173,1,LOAICIGA H,,T R,9:30 am - 10:45am,ELLSN3621
1008,EarthScience,EARTH 173,0,LOAICIGA H,12732,T,6:00pm - 7:50pm,ELLSN3620
1009,EarthScience,EARTH 173,0,LOAICIGA H,12740,R,5:00pm - 6:50pm,ELLSN3620
1010,EarthScience,EARTH 187,1,T B A,,,,T B A
1011,EarthScience,EARTH 190,1,T B A,,,,T B A
1012,EarthScience,EARTH 192,1,T B A,,,,T B A
1013,EarthScience,EARTH 194DL,1,LUNA D A,,T R,11:00am - 12:15pm,WEBB 1025
1014,EarthScience,EARTH 194DL,1,LUNA D A,,,,T B A
